ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
9LbGLUmXgTE,IPHONE 11 WILL GET YOU A GIRLFRIEND !!!,"Thanks for watching. Like and Subscribe !!!  Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8  Thumbnail: Shaail https://www.youtube.com/c/Shaail Editor by (Muneeb ki memes): https://www.youtube.com/channel/UClTCnXcEiqnGVNgkVDQa5CQ  Follow me on.  Gaming Channel: https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/   Disclaimer: DISCLAIMER: Please don't go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",10:02,public,9/29/2019,"iphone, iphone 11, iphone 11 pro, iPhone 11 Pro Max, iPhone XS Max, iphone 11 parody, introducing iphone 11, iphone 11 hindi, iphone 11 parody hindi, iphone 11 review, iphone 11 memes, iphone 11 funny, ducky bhai iphone, ducky bhai iphone 11, ducky bhai, ducky, bhai, trending",-,1833190,122K,0,7,153,8,3
YsEnxKV_hoI,TIKTOK IS RUINING SOCIETY (CRINGE ALERT) !!!,"Follow me on.  Gaming Channel: https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Ending song: https://youtu.be/Pb3MM4-3Hik    Disclaimer: DISCLAIMER: Please don't go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",10:01,public,9/17/2019,"TikTok, challenge, tiktok cringe, cringe, funny tiktok, tiktok funny, indian tiktok, ducky bhai, ducky, duckybhai, ducky bhai tiktok, viral, funny, comedy, trending",-,2533344,159K,8.6K,5,123,7,3
qmW5ZqAIems,THE RETURN OF DHINCHAK !!!,"Thanks for watching. Like and Subscribe before you get pagal !!!  Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8  Editor by (Muneeb ki memes): https://www.youtube.com/channel/UClTCnXcEiqnGVNgkVDQa5CQ  Follow me on.  Gaming Channel: https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Ending song: https://youtu.be/965xJQ_bxKU    Disclaimer: DISCLAIMER: Please don't go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",5:46,public,8/9/2019,"dhinchak, pooja, dhinchak pooja, dhinchak pooja new song, dhinchak pooja roast, dhinchak pooja song, nach, keh, pagal, nach ke pagal, dhicnhak pooja nach ke 5pagal, ducky bhai, duckybhai, bhai, ducky bhai dhinchak pooja, funny, comedy, fun, laugh, viral, trending, india, indian roast, ducky",-,2657746,188K,9.7K,7,157,9,3
yWshoR9nHvk,WHY YOU SHOULD NEVER MAKE A YOUTUBE CHANNEL !!!,"What do you think about this video? Drop your opinions below !!!  Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8   Hello Everyone. Show some love & support by Subscribing. 📍  Music: Instrumental produced by Chuki http://www.youtube.com/user/CHUKImusic  ★★★ Contact me ★★★  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/ Discord► https://discord.gg/Jj4GkE8  Muneeb Ki memes: https://www.youtube.com/channel/UClTCnXcEiqnGVNgkVDQa5CQ Raja Jee:https://www.youtube.com/channel/UClbxD8L5gaMcqeZxhv-GtjA",9:41,public,7/28/2019,"youtube, tips, trick, how to get views on youtube, views, trending, viral, funny, fun, ducky, bhai, ducky bhai, duckybhai, pubg mobile, pubg, india, pakistan",-,1958366,167K,0,8,63,12,3
SBK4qBUt_RE,BEGHAIRAT OF THE YEAR IS BACK WITH MORE BEGHAIRATI !!!,"Sorry for the late upload. I just realized i have a YouTube channel   Edits by (Muneeb ki memes): https://www.youtube.com/channel/UClTCnXcEiqnGVNgkVDQa5CQ  Follow me on.  Gaming Channel: https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Ending song: https://youtu.be/puozKfLCXLM    Disclaimer: DISCLAIMER: Please don't go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",5:08,public,7/14/2019,"kashmir, pakistan, india, pakistan vs india, BEGHAIRAT, BEGHAIRAT OF THE YEAR, cricket world cup 2019, aur inhe kashmir chahiye, cricket, funny, lol, laugh, viral, trending, ducky, bhai, duckybhai, ducky bhai, ducky bhai videos",97.21240808397374,1691522,190K,11K,6,142,9,4
QAsC2lBGgGY,TURNED MYSELF INTO A GIRL FOR VIEWS - Garmi Charhgai - Part 4,"Feels good to be back.  Thanks to my Girlfriend Nasreen (Rahim Pardesi) for giving me her wig lol: https://www.youtube.com/channel/UC-awjwg4N6lWu1TSK1ostjQ  Thanks to Raza Samo for the call: https://www.youtube.com/channel/UCw5z1bEMXv7uVyQ0gZ5VVJg  Follow me on.  Gaming Channel: https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Music in the video: (Mattia Cupelli )  https://youtu.be/_JYHk_D5A44  Ending song: https://youtu.be/puozKfLCXLM    Disclaimer: DISCLAIMER: Please don't go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",10:53,public,6/15/2019,"turned, myself, girl, girls, garmi, charhgai, part 4, qna, facecam, viral, trending, funny, comedy, ducky, bhai, duckybhai, ducky bhai, ducky bhai facecam, ducky bhai face, ducky bhai pubg, Food, review, dares, views, dance, ducky bhai dance, rahim, pardesi, rahim Pardesi, rahimpardesi, nasreen, Rahim pardesi nasreen, Ducky bhai rahim pardesi, ducky bhai nasreen",100,4925253,440K,0,8,158,7,3
vSQeAgGUA80,Sham VS Ducky (Solved) (Read Description),Hey guys. I've updated the title and description of this video because we met at the award show and talked about it. So there is no fight between me and Sham anymore. Thanks to everyone who always supported me through everything... peace out and God bless you all ✌,13:57,public,4/26/2019,"Sham, Idrees, Sham idrees, froggy, Shamidrees, exposed, zaid ali, sham idrees exposed, Sham idrees ducky bhai, zaidalit, ducky, bhai, duckybhai, ducky bhai",-,8100269,556K,0,0,49,7,3
8ogcLtPsWD0,I FOUND MY BIGGEST FAN !!!,"Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8  My Dope Editor (Muneeb Ki Memes): https://www.youtube.com/channel/UClTCnXcEiqnGVNgkVDQa5CQ  #Telenor4GSpeedChallenge  Hello Everyone. Show some love & support by Subscribing. 📍   ★★★ Contact me ★★★  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/ Discord► https://discord.gg/Jj4GkE8",5:17,public,4/9/2019,"Ducky, bhai, duckybhai, ducky bhai, reaction, reating to hate, my biggest fan, my biggest hater, funny, viral, comedy, fun, laugh",92.45620105,2559361,170K,0,6,47,8,3
LphCDX0jBaw,1 MILLION SUBSCRIBERS (GONE EMOTIONAL) !!!,"Thanks a lot for everthing !!!  Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8   Hello Everyone. Show some love & support by Subscribing. 📍  Music used:  Lil TJAY - Brothers (Instrumental): https://youtu.be/oH-kjqjK-4o  THE BEAT IN ""The Rise of Tfue"" [REMAKE]: https://youtu.be/VhRwUWUemQw  Last Heroes x TwoWorldsApart - Eclipse (ft. AERYN): https://youtu.be/QSJljnPhiHI   ★★★ Contact me ★★★  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/ Discord► https://discord.gg/Jj4GkE8",10:06,public,4/5/2019,"ducky, bhai, duckybhai, ducky bhai, 1 million subscribers, million subs, million subscribers, funny, viral, comedy, trending, india, pakistan",97.70568778587867,3370175,201K,23K,8,71,6,3
pehoaH6PydQ,Playing PUBG MOBILE Until We Hit Million Subscribers !!!,"Support the stream: https://streamlabs.com/duckybhaiofficial  Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !!  📍Discord : https://discord.gg/Jj4GkE8  Hello Everyone. Show some love & support by Subscribing. 📍  ★★★ Contact me ★★★  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/ Discord► https://discord.gg/Jj4GkE8",2:49:40,public,3/29/2019,"pubg mobile, PUBGM, PUBG Mobile Live Stream, PUBG Giveway, pubg, pubg mobile india, pubg india, pubg india live, pubg mobile india live, pubg mobile new update live, pubg fpp, pubg in india, pubg mobile indian streamer, pubg mobile royal pass, pubg mobile hacker, pubg mobile rank push, pubg mobile top player, pubg mobile snow map, ducky, bhai, ducky bhai, duckybhai, pubg mobile season 6",92.15108013049444,1446727,70K,4.4K,6,43,5,3
Owo6SylT1dg,MY GIRLFRIEND GOT LEAKED !!!,"Ending Song By Rahim Pardesi: https://youtu.be/htO4fZJxVgU  Merch: http://www.shopduckybhai.com  Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8  Source: https://youtu.be/rqcwnedcAzw  Hello Everyone. Show some love & support by Subscribing. 📍  ★★★ Contact me ★★★  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/ Discord► https://discord.gg/Jj4GkE8",10:02,public,3/28/2019,"ducky, bhai, girlfriend, girl, girls, ducky bhai girlfriend, fun, lol, comedy, viral, funny",93.65541968724172,3244936,260K,0,8,49,7,3
wT_gxn_ipVE,THESE TIKTOK GIRLS MUST BE STOPPED !!!,"Use code ""DuckyExtra"" in the bottom right corner of the fortnite item shop !! 📍Discord : https://discord.gg/Jj4GkE8  Ending Song: https://youtu.be/Ko5-gapiRhI  Hello Everyone. Show some love & support by Subscribing. 📍  ★★★ Contact me ★★★  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/ Discord► https://discord.gg/Jj4GkE8",6:04,public,3/8/2019,"tiktok, girls, tiktok girl, viral tiktok girls, musically, ducky, ducky bhai, duckybhai, funny, fun, viral, trending, indian tiktok, indian musically, tiktok india, technical guruji",97.99550269291592,3762848,237K,14K,6,42,8,3
FtpTjBaPns4,NEXT LEVEL PUBLIC INTERVIEWS (GONE FUNNY) !!!,"Duckscribe.  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/    Merch: http://www.shopduckybhai.com  Source: (funkies dude) https://goo.gl/WM7j6P   Disclaimer: DISCLAIMER: Please don't go out of your way to  or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",7:33,public,1/10/2019,"funny, funny videos, carryminati new, carryminati latest, carryminati new video, carryminati disstrack, carryminati diss track, gareeb, pranks, pranks roast, carryminati gold digger prank, interview, funny interview, interview pranks, ducky bhai, ducky, duckybhai",98.17009255662376,1684349,101K,0,5,121,9,3
8CcywL2u9Fk,PENDU GUY ORDERING MCDONALDS PRANK CALL,Follow me on.  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Merch: http://www.shopduckybhai.com  Ending song: https://youtu.be/VQZTTkm89Bo,4:28,public,12/27/2018,"mcdonalds, prank, call, pranks, pranks in india, pranks in pakistan, pendu guy, prank call, funny, trending, viral, funny pranks, ducky bhai, duckybhai",97.62566535249496,3908090,287K,0,5,14,5,3
993UU9qmiww,PEWDIEPIE VS T-SERIES MADNESS !!!,"Ending Song:   Audio Link: http://bit.ly/2QYjYh2 Video Link: http://bit.ly/2PGvb1c  Merch: http://www.shopduckybhai.com  Follow me on.  instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/    Disclaimer: DISCLAIMER: Please don't go out of your way to  or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking and criticising about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",5:58,public,12/16/2018,"pewdiepie, t series, t-series, pewdiepie vs tseries, pewds, india, you, lose, india you lose, pewdiepie song, trending, pewdiepie sub count, t series sub count, pewdiepie vs t-series live, pewdiepie vs t series live, t series vs pewdiepie, t series vs pewdiepie live, pewdiepie vs t-series, t series live sub count, pewdiepie live sub count, subreddit, latest hindi songs, t series overtake pewdiepie, pewdiepie india, t series diss track, ducky bhai, ducky, duckybhai, satire, bitch lasagna",-,1895512,125K,0,6,127,6,3
